id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,amenities,dist_to_mall
1296522333854140472,"Private Room, 10 min anywhere in DC. NW Georgetown","Cathedral Heights, McLean Gardens, Glover Park",38.92167,-77.07631,Private room in home,Private room,2,1.0,1.0,99.0,7,5.0,"[""Ceiling fan"", ""Hot water"", ""Piano"", ""Refrigerator"", ""Fire extinguisher"", ""Backyard"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Essentials"", ""BBQ grill"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Body soap"", ""Dishwasher"", ""Fire pit"", ""Luggage dropoff allowed"", ""Shower gel"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""TV with standard cable"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Stove"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Breakfast"", ""Self check-in"", ""Bikes"", ""Conditioner"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Heating"", ""Pocket wifi"", ""Pets allowed"", ""Free parking on premises"", ""Drying rack for clothing"", ""Lockbox"", ""Dryer"", ""Cleaning products""]",3.6305541359454603
1297438438602580265,Cozy 1BR/Heart of Washington DC,"Ivy City, Arboretum, Trinidad, Carver Langston",38.89993425374934,-76.97399619652197,Entire rental unit,Entire home/apt,3,1.0,2.0,124.0,15,4.8,"[""Central heating"", ""TV"", ""Hot water"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen""]",2.7309288707233828
1297867366366373876,Chic Charm in Capitol Hill,"Union Station, Stanton Park, Kingman Park",38.8975371,-76.99806819999999,Entire home,Entire home/apt,4,1.0,3.0,176.0,35,5.0,"[""Hot water"", ""Freezer"", ""Fire extinguisher"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine, pour-over coffee"", ""Smoke alarm"", ""Baking sheet"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Cleaning products"", ""Hair dryer"", ""Heating - split type ductless system"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Laundromat nearby"", ""Essentials"", ""Hot water kettle"", ""Smart lock"", ""Toaster"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Dishwasher"", ""Whirlpool refrigerator"", ""Board games"", ""Shower gel"", ""Books and reading material"", ""Extra pillows and blankets"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Samsung stainless steel single oven"", ""Bed linens"", ""Fireplace guards"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Children\u2019s books and toys"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Wine glasses"", ""First aid kit"", ""Samsung stainless steel induction stove"", ""Iron"", ""Blender"", ""Coffee"", ""Conditioner"", ""Sound system""]",1.446264087104763
1297943979265969182,Capitol Garden Retreat-Capitol Hill-Gorgeous Patio,"Capitol Hill, Lincoln Park",38.88821739999999,-76.9918251,Entire guest suite,Entire home/apt,2,1.0,1.0,129.0,22,5.0,"[""Ceiling fan"", ""Hot water"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Baking sheet"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Free dryer"", ""Toaster"", ""TV"", ""Dishes and silverware"", ""Dining table"", ""Dishwasher"", ""Coffee maker"", ""Board games"", ""Luggage dropoff allowed"", ""Shower gel"", ""Books and reading material"", ""Extra pillows and blankets"", ""Patio or balcony"", ""BBQ grill: gas"", ""Free washer"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Stove"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Private entrance"", ""Keypad"", ""Conditioner"", ""Outdoor dining area"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Heating"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Coffee"", ""Clothing storage: closet"", ""Cleaning products""]",1.677998345455021
1298117878407612909,"Near Metro & Convention Center, 2 Units","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90559,-77.01972,Entire rental unit,Entire home/apt,10,4.0,4.0,320.0,5,4.8,"[""Central heating"", ""Dedicated workspace"", ""TV"", ""Washer"", ""Dishes and silverware"", ""Iron"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Pets allowed"", ""Kitchen"", ""Exterior security cameras on property"", ""Essentials"", ""Keypad""]",1.1162403648733423
1298501786347745576,Modern & Cozy Suite Centrally Located Free Parking,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8709518,-76.9725048,Private room,Private room,4,1.0,2.0,79.0,8,4.5,"[""Hot water"", ""Fire extinguisher"", ""Smoke alarm"", ""Free street parking"", ""Wifi"", ""Smart lock"", ""TV"", ""Dishwasher"", ""Kitchenette"", ""Dryer \u2013\u00a0In unit"", ""Bed linens"", ""Mini fridge"", ""Private patio or balcony"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Microwave"", ""Exterior security cameras on property"", ""Washer \u2013\u00a0In unit"", ""Pets allowed""]",3.006305782500118
1298581679732870063,modern 1BR Apt w/Parking,"Takoma, Brightwood, Manor Park",38.96114055849932,-77.02788235705523,Entire rental unit,Entire home/apt,3,1.0,2.0,92.0,22,5.0,"[""Hot water"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Radiant heating"", ""Hair dryer"", ""Hangers"", ""Toaster"", ""TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Dining table"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Shower gel"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Wine glasses"", ""Pets allowed"", ""Trash compactor"", ""First aid kit"", ""Iron"", ""Electric stove"", ""Free parking on premises"", ""Coffee maker: drip coffee maker"", ""Conditioner""]",4.9422318908402065
1298805331005518156,Conveniently located perfect for one person,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90698,-76.98745,Private room in rental unit,Private room,1,1.0,1.0,45.0,1,5.0,"[""Free dryer"", ""Central heating"", ""Hot water"", ""TV"", ""Refrigerator"", ""Free washer"", ""Smoke alarm"", ""Mini fridge"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Wifi"", ""Microwave"", ""Central air conditioning"", ""Kitchen"", ""Extra pillows and blankets""]",2.2558512313657824
1298821513307128568,Private Bathroom and conveniently located,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90617173282179,-76.98575734615912,Private room in rental unit,Private room,2,1.0,1.0,54.0,1,5.0,"[""Hot water"", ""Refrigerator"", ""Window AC unit"", ""Wifi"", ""Free dryer"", ""Toaster"", ""TV"", ""Long term stays allowed"", ""Dining table"", ""Dishwasher"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Central heating"", ""Free washer"", ""Mini fridge"", ""Private entrance"", ""Microwave"", ""Kitchen"", ""Trash compactor"", ""Coffee maker: drip coffee maker""]",2.305506860502353
1298824153280918415,Conveniently located & private bathroom,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90722053505642,-76.98774771428035,Private room in rental unit,Private room,2,1.0,1.0,59.0,0,,"[""Free dryer"", ""Central heating"", ""Hot water"", ""TV"", ""Toaster"", ""Dining table"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee"", ""Free washer"", ""Coffee maker"", ""Window AC unit"", ""Wifi"", ""Lock on bedroom door"", ""Microwave"", ""Kitchen"", ""Trash compactor""]",2.251185802686021
1298881365362073664,"Private Room, Bath & Patio","Sheridan, Barry Farm, Buena Vista",38.858391604086506,-76.98681363888095,Private room in home,Private room,1,1.0,1.0,30.0,1,5.0,"[""Ceiling fan"", ""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Central air conditioning"", ""Toaster"", ""TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Dining table"", ""Private backyard"", ""Dishwasher"", ""Lock on bedroom door"", ""Stainless steel oven"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Stove"", ""Microwave"", ""Kitchen"", ""Exterior security cameras on property"", ""Washer \u2013\u00a0In unit"", ""First aid kit"", ""Free parking on premises"", ""Coffee maker: drip coffee maker""]",2.9018606108278284
1299365929313106790,Luxury 4 BR House Near Capitol,"Capitol Hill, Lincoln Park",38.88237580616608,-76.98903954281444,Entire home,Entire home/apt,8,4.0,4.0,393.0,8,4.38,"[""Dedicated workspace"", ""TV"", ""Hot water"", ""Washer"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Wifi"", ""Free parking on premises"", ""Kitchen"", ""Dryer"", ""Essentials""]",1.8923274235203957
1299637003544559456,2 DC Apts same floor: 1BD 1BA ea,"Congress Heights, Bellevue, Washington Highlands",38.827614116980094,-77.00642902920652,Entire rental unit,Entire home/apt,6,2.0,1.0,152.0,0,,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Baking sheet"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Smart lock"", ""TV"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Coffee maker"", ""Shower gel"", ""Dedicated workspace"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Stove"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Exterior security cameras on property"", ""Bathtub"", ""Iron"", ""Heating"", ""Free parking on premises"", ""Conditioner""]",4.367102691017643
1300332169738499584,"Cozy DC 3bd/3.5 ba: Family Friendly, Free parking","Congress Heights, Bellevue, Washington Highlands",38.82681,-77.01002,Entire townhouse,Entire home/apt,6,3.0,3.0,177.0,16,4.94,"[""Ceiling fan"", ""Hot water"", ""Changing table - available upon request"", ""Freezer"", ""Piano"", ""Refrigerator"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""Toaster"", ""TV"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Long term stays allowed"", ""Dishwasher"", ""Coffee maker"", ""Board games"", ""Shower gel"", ""Central heating"", ""Dedicated workspace"", ""Stainless steel single oven"", ""High chair"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Crib - available upon request"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Stove"", ""Self check-in"", ""Microwave"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Wine glasses"", ""Keypad"", ""Baby bath - available upon request"", ""Bathtub"", ""Baby monitor - available upon request"", ""Baby safety gates"", ""First aid kit"", ""Iron"", ""Free parking on premises"", ""Coffee"", ""Clothing storage: closet""]",4.386617559980857
1300590428830837224,"Blueground | Logan Circle, gym & w/d, nr metro","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9039391,-77.0306251,Entire rental unit,Entire home/apt,2,1.0,1.0,245.0,0,,"[""Hot water"", ""Elevator"", ""Paid parking on premises"", ""Refrigerator"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""TV"", ""Long term stays allowed"", ""Dishwasher"", ""Coffee maker"", ""Dryer \u2013\u00a0In unit"", ""Crib"", ""High chair"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Private entrance"", ""Washer \u2013\u00a0In unit"", ""Iron"", ""Heating"", ""Pets allowed"", ""Lockbox"", ""Gym""]",1.073203824927342
1300591259134931792,"Blueground | Logan Circle, gym & w/d, nr metro","Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9039391,-77.0306251,Entire rental unit,Entire home/apt,2,1.0,1.0,245.0,0,,"[""Hot water"", ""Elevator"", ""Paid parking on premises"", ""Refrigerator"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""TV"", ""Long term stays allowed"", ""Dishwasher"", ""Coffee maker"", ""Dryer \u2013\u00a0In unit"", ""Crib"", ""High chair"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Private entrance"", ""Washer \u2013\u00a0In unit"", ""Iron"", ""Heating"", ""Pets allowed"", ""Lockbox"", ""Gym""]",1.073203824927342
1300868949193556085,Urban Oasis,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91125373693138,-77.0121281022801,Entire rental unit,Entire home/apt,2,1.0,1.0,195.0,7,5.0,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hangers"", ""Essentials"", ""TV"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Dishwasher"", ""Dryer \u2013\u00a0In unit"", ""Shower gel"", ""Extra pillows and blankets"", ""Central heating"", ""Dedicated workspace"", ""Clothing storage: walk-in closet"", ""Bed linens"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Microwave"", ""Oven"", ""Kitchen"", ""Wine glasses"", ""Private entrance"", ""Exterior security cameras on property"", ""Keypad"", ""Bathtub"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Electric stove"", ""Free parking on premises""]",1.602572861741673
1301142976167163409,The Elaine: Cozy Cove w/ Free Parking 15min to DT,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.866048343376974,-76.94595701288954,Private room in home,Private room,2,1.0,0.0,84.0,6,4.17,"[""Smoking allowed"", ""Washer"", ""Host greets you"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Kitchen"", ""Exterior security cameras on property""]",4.455483384759718
1301603841602883794,Greenline Gardens at Petworth,"Brightwood Park, Crestwood, Petworth",38.940589,-77.0312469,Entire rental unit,Entire home/apt,4,2.0,2.0,126.0,6,5.0,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Coffee"", ""Fire extinguisher"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water kettle"", ""Smart lock"", ""Free dryer"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Coffee maker"", ""Shower gel"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Stove"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Wine glasses"", ""Babysitter recommendations"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Heating"", ""Pets allowed"", ""Standalone high chair - available upon request"", ""Conditioner""]",3.545910501419605
1301712681838406679,Capitol Hill Pied-a-terre. Free parking pass!,"Union Station, Stanton Park, Kingman Park",38.89792,-76.98357,Entire rental unit,Entire home/apt,2,1.0,2.0,100.0,19,4.53,"[""Hot water"", ""Smoke alarm"", ""Free street parking"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""Toaster"", ""TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Kitchenette"", ""Shower gel"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Central heating"", ""Bed linens"", ""Mini fridge"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Private entrance"", ""Exterior security cameras on property"", ""Iron"", ""Portable fans"", ""Electric stove"", ""Lockbox""]",2.196488742556961
1302268532620365326,Luxury Urban Oasis,"Sheridan, Barry Farm, Buena Vista",38.85417,-76.98475,Entire townhouse,Entire home/apt,6,3.0,3.0,150.0,0,,"[""Ceiling fan"", ""Hot water"", ""Freezer"", ""Refrigerator"", ""Backyard"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""BBQ grill"", ""Toaster"", ""TV"", ""Washer"", ""Dining table"", ""Dishwasher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Stove"", ""Outdoor furniture"", ""Microwave"", ""Kitchen"", ""Wine glasses"", ""Trash compactor"", ""Outdoor dining area"", ""Iron"", ""Heating"", ""Coffee"", ""Coffee maker: drip coffee maker"", ""Dryer""]",3.194540234762706
1302335930146381064,The Belmont Suite at Adams Morgan Inn,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92117390000001,-77.0423915,Entire rental unit,Entire home/apt,2,1.0,1.0,114.0,26,4.54,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Wifi"", ""TV"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Coffee maker"", ""Dedicated workspace"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Bikes"", ""Heating"", ""Coffee"", ""Conditioner""]",2.4181256866282386
1302370128037747700,Columbia Heights Townhome,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93009,-77.03097,Private room in home,Private room,2,1.0,1.0,360.0,0,,"[""BBQ grill"", ""Dedicated workspace"", ""TV"", ""Outdoor dining area"", ""Washer"", ""First aid kit"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property""]",2.826692349129405
1302600101567395569,DC Oasis: Sauna +parking,"Near Southeast, Navy Yard",38.87278,-77.00268,Entire rental unit,Entire home/apt,3,1.0,1.0,103.0,0,,"[""Dedicated workspace"", ""TV"", ""Outdoor dining area"", ""Washer"", ""First aid kit"", ""Pool"", ""Smoke alarm"", ""Air conditioning"", ""Wifi"", ""Free parking on premises"", ""Kitchen"", ""Exercise equipment""]",1.592081530008751
1303712463673499253,Relaxing Capitol Hill Flat,"Union Station, Stanton Park, Kingman Park",38.89417,-76.99268,Entire rental unit,Entire home/apt,3,1.0,2.0,127.0,31,5.0,"[""Hot water"", ""Freezer"", ""40 inch TV with Roku"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker: Keurig coffee machine"", ""Smoke alarm"", ""Free street parking"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Laundromat nearby"", ""Essentials"", ""Hot water kettle"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Shower gel"", ""Books and reading material"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Bed linens"", ""Clothing storage"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Stove"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""Wine glasses"", ""Private entrance"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Heating"", ""Portable fans"", ""Exercise equipment: yoga mat"", ""Blender"", ""Coffee"", ""Conditioner""]",1.6593488546602495
